ArrayID,taxon_id,sci_name,com_name,occ_date,count,ant_type,pinned,EtOH,Notes
SYR-11,577194,Myrmecocystus testaceus,Honey Pot ant,5/1/2005,15.00000000000,Worker,0.00000000000,15.00000000000,
SYR-11,579894,Messor andrei,Harvester ant,5/1/2005,18.00000000000,Worker,0.00000000000,18.00000000000,
SYR-11,154244,Tapinoma sessile,Oderous House ant,5/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-11,580100,Monomorium ergatogyna,,8/1/2005,10.00000000000,Worker,0.00000000000,10.00000000000,
SYR-11,575394,Neivamyrmex nigrescens,Army ant,8/1/2005,14.00000000000,Worker,0.00000000000,14.00000000000,
SYR-11,581007,Pheidole hyatti,,8/1/2005,8.00000000000,Worker,0.00000000000,8.00000000000,
SYR-11,581308,Pheidole vistana,,8/1/2005,14.00000000000,Worker,0.00000000000,14.00000000000,1 major
SYR-11,154242,Solenopsis xyloni,Native Southern Fire ant,8/1/2005,19.00000000000,Worker,0.00000000000,19.00000000000,
SYR-11,578940,Crematogaster californica,Acrobat ant,8/1/2005,3.00000000000,Worker,0.00000000000,3.00000000000,
SYR-11,575062,Liometopum occidentale,,8/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-11,579894,Messor andrei,Harvester ant,8/1/2005,46.00000000000,Worker,0.00000000000,46.00000000000,2 tubes
SYR-11,574954,Forelius pruinosus,,8/1/2005,119.00000000000,Worker,0.00000000000,119.00000000000,
SYR-12,579894,Messor andrei,Harvester ant,5/1/2005,9.00000000000,Worker,0.00000000000,9.00000000000,
SYR-12,580100,Monomorium ergatogyna,,5/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-12,576817,Formica moki,Wood ant,5/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-12,575872,Camponotus dumetorum,Carpenter ant,5/1/2005,8.00000000000,Worker,0.00000000000,8.00000000000,
SYR-12,575872,Camponotus dumetorum,Carpenter ant,8/1/2005,19.00000000000,Worker,0.00000000000,19.00000000000,
SYR-12,579036,Crematogaster hespera,Acrobat ant,8/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-12,576817,Formica moki,Wood ant,8/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-12,581007,Pheidole hyatti,,8/1/2005,3.00000000000,Worker,0.00000000000,3.00000000000,
SYR-13,575872,Camponotus dumetorum,Carpenter ant,5/1/2005,5.00000000000,Worker,0.00000000000,5.00000000000,"1 is only the head, still has lobule"
SYR-13,579130,Crematogaster mormonum,Acrobat ant,5/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-13,576817,Formica moki,Wood ant,5/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-13,576817,Formica moki,Wood ant,8/1/2005,2.00000000000,Worker,0.00000000000,2.00000000000,
SYR-13,575062,Liometopum occidentale,,8/1/2005,8.00000000000,Worker,0.00000000000,8.00000000000,
SYR-13,575777,Camponotus clarithorax,Carpenter Ant,8/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,Verify
SYR-13,575872,Camponotus dumetorum,Carpenter ant,8/1/2005,5.00000000000,Worker,0.00000000000,5.00000000000,
SYR-13,578955,Crematogaster coarctata,Acrobat ant,8/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-13,581007,Pheidole hyatti,,8/1/2005,10.00000000000,Worker,0.00000000000,10.00000000000,
SYR-14,575872,Camponotus dumetorum,Carpenter ant,5/1/2005,12.00000000000,Worker,0.00000000000,12.00000000000,
SYR-14,575630,Camponotus anthrax,Carpenter ant,5/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-14,581007,Pheidole hyatti,,5/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-14,581007,Pheidole hyatti,,8/1/2005,13.00000000000,Worker,0.00000000000,13.00000000000,
